Recebido;Node;RSSI;SNR;Client ID;Bateria;Client RSSI;Mensagem
29/06/2022 03:52;300;-72;50;3027248;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 31 30 54 3a 32 34 2e 34 30 49 3a 32 34 2e 35 32 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 91 e6
29/06/2022 03:51;300;-72;50;3027248;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 31 30 54 3a 32 34 2e 36 30 49 3a 32 34 2e 37 34 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 ec 15
29/06/2022 03:50;300;-72;50;3027504;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 32 30 54 3a 32 34 2e 37 30 49 3a 32 34 2e 38 35 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 1b c9
29/06/2022 03:49;300;-72;50;3027248;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 31 30 54 3a 32 34 2e 33 30 49 3a 32 34 2e 34 31 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 2b 9f
29/06/2022 03:48;255;-83;6;1712;80%;-;ff 00 28 12 02 19 67 00 53 00 31 06 00 06 b0 00 23 ea 1e 0a 07 5c cb 11 ff ff 67 76 ce 37
29/06/2022 03:48;300;-72;50;3026992;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 30 30 54 3a 32 34 2e 34 30 49 3a 32 34 2e 35 31 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 fe 63
29/06/2022 03:48;300;-33;25;15073595;2016%;-;2c 01 28 44 e5 49 11 11 21 71 fc 19 e6 01 3b 10 e7 42 31 fc 35 52
29/06/2022 03:47;300;-72;50;3027248;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 31 30 54 3a 32 34 2e 34 30 49 3a 32 34 2e 35 32 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 91 e6
29/06/2022 03:46;300;-72;50;3027504;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 32 30 54 3a 32 34 2e 36 30 49 3a 32 34 2e 37 34 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 cb e5
29/06/2022 03:45;300;-72;50;3027504;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 32 30 54 3a 32 34 2e 36 30 49 3a 32 34 2e 37 34 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 cb e5
29/06/2022 03:44;300;-72;50;3027504;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 32 30 54 3a 32 34 2e 34 30 49 3a 32 34 2e 35 32 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 b6 16
29/06/2022 03:43;300;-72;50;3027248;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 31 30 54 3a 32 34 2e 34 30 49 3a 32 34 2e 35 32 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 91 e6
29/06/2022 03:42;300;-72;50;3028016;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 34 30 54 3a 32 34 2e 37 30 49 3a 32 34 2e 38 35 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 56 69
29/06/2022 03:41;300;-72;50;3027760;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 33 30 54 3a 32 34 2e 37 30 49 3a 32 34 2e 38 35 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 07 59
29/06/2022 03:40;300;-72;50;3027248;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 31 30 54 3a 32 34 2e 36 30 49 3a 32 34 2e 37 34 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 ec 15
29/06/2022 03:39;300;-72;50;3027248;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 31 30 54 3a 32 34 2e 33 30 49 3a 32 34 2e 34 31 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 2b 9f
29/06/2022 03:38;300;-72;50;3027248;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 31 30 54 3a 32 34 2e 35 30 49 3a 32 34 2e 36 33 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 14 9f
29/06/2022 03:37;300;-72;50;3026992;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 30 30 54 3a 32 34 2e 34 30 49 3a 32 34 2e 35 31 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 fe 63
29/06/2022 03:36;300;-72;50;3027248;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 31 30 54 3a 32 34 2e 37 30 49 3a 32 34 2e 38 35 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 3c 39
29/06/2022 03:35;255;-65;8;16486;-;-72;ff 00 28 12 02 19 67 00 41 00 30 08 00 40 66 00 56 4d 3b 48 00 43 82 50 ff ff 67 76 a0 50
29/06/2022 03:35;255;-64;8;16486;800%;-;ff 00 28 12 02 19 67 00 40 00 2f 08 00 40 66 00 56 4c 3b 64 00 b2 0f 6d ff ff 67 76 f1 b9
29/06/2022 03:35;255;0;0;;-;-;ff 00 28 12 d7 d9
29/06/2022 03:35;255;-66;7;16486;-;-72;ff 00 28 12 02 19 67 00 42 00 2e 07 00 40 66 00 56 4b 3b 48 00 2a ac 18 ff ff 67 76 b6 70
29/06/2022 03:35;300;-72;50;3027504;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 32 30 54 3a 32 34 2e 37 30 49 3a 32 34 2e 38 35 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 1b c9
29/06/2022 03:34;300;-72;50;3026992;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 30 30 54 3a 32 34 2e 34 30 49 3a 32 34 2e 35 31 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 fe 63
29/06/2022 03:33;300;-72;50;3027248;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 31 30 54 3a 32 34 2e 35 30 49 3a 32 34 2e 36 33 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 14 9f
29/06/2022 03:32;300;-72;50;3027504;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 32 30 54 3a 32 34 2e 37 30 49 3a 32 34 2e 38 35 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 1b c9
29/06/2022 03:31;300;-72;50;3027248;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 31 30 54 3a 32 34 2e 37 30 49 3a 32 34 2e 38 35 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 3c 39
29/06/2022 03:30;300;-72;50;3026992;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 30 30 54 3a 32 34 2e 34 30 49 3a 32 34 2e 35 31 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 fe 63
29/06/2022 03:29;300;-72;50;3027248;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 31 30 54 3a 32 34 2e 37 30 49 3a 32 34 2e 38 35 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 3c 39
29/06/2022 03:28;300;-72;50;3027248;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 31 30 54 3a 32 34 2e 35 30 49 3a 32 34 2e 36 33 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 14 9f
29/06/2022 03:28;300;-71;253;15429379;-;-83;2c 01 28 44 61 d3 37 8d 47 60 71 fd eb 6f 03 71 a5 33 23 53 ff 92 c4
29/06/2022 03:27;300;-72;50;3027504;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 32 30 54 3a 32 34 2e 37 30 49 3a 32 34 2e 38 35 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 1b c9
29/06/2022 03:26;300;-72;50;3027504;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 32 30 54 3a 32 34 2e 37 30 49 3a 32 34 2e 38 35 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 1b c9
29/06/2022 03:25;300;-72;49;3029296;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 31 2e 39 30 54 3a 32 34 2e 34 30 49 3a 32 34 2e 35 31 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 16 87
29/06/2022 03:24;255;0;0;;-;-;ff 00 28 12 d7 d9
29/06/2022 03:24;300;-58;46;3158100;416%;-;2c 01 28 45 78 74 5d 48 3a 36 32 2e 30 30 54 3a 32 34 2e 34 30 49 3a 32 34 2e 35 31 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 f0 fc
29/06/2022 03:24;300;0;0;;-;-;2c 01 28 5b 7f 6b
29/06/2022 03:23;300;-72;50;3026992;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 30 30 54 3a 32 34 2e 34 30 49 3a 32 34 2e 35 31 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 fe 63
29/06/2022 03:22;300;-72;50;3027504;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 32 30 54 3a 32 34 2e 37 30 49 3a 32 34 2e 38 35 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 1b c9
29/06/2022 03:21;300;-72;50;3027760;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 33 30 54 3a 32 34 2e 37 30 49 3a 32 34 2e 38 35 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 07 59
29/06/2022 03:20;300;-72;50;3027504;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 32 30 54 3a 32 34 2e 37 30 49 3a 32 34 2e 38 35 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 1b c9
29/06/2022 03:19;300;-72;50;3027248;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 31 30 54 3a 32 34 2e 34 30 49 3a 32 34 2e 35 32 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 91 e6
29/06/2022 03:18;300;-72;50;3027248;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 31 30 54 3a 32 34 2e 36 30 49 3a 32 34 2e 37 34 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 ec 15
29/06/2022 03:16;300;-72;50;3028016;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 34 30 54 3a 32 34 2e 37 30 49 3a 32 34 2e 38 35 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 56 69
29/06/2022 03:15;300;-72;50;3027504;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 32 30 54 3a 32 34 2e 38 30 49 3a 32 34 2e 39 36 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 af b0
29/06/2022 03:14;300;-72;50;3027760;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 33 30 54 3a 32 34 2e 37 30 49 3a 32 34 2e 38 35 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 07 59
29/06/2022 03:13;300;-72;50;3027504;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 32 30 54 3a 32 34 2e 37 30 49 3a 32 34 2e 38 35 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 1b c9
29/06/2022 03:12;300;-72;50;3027248;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 31 30 54 3a 32 34 2e 35 30 49 3a 32 34 2e 36 33 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 14 9f
29/06/2022 03:11;300;-72;50;3026992;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 30 30 54 3a 32 34 2e 34 30 49 3a 32 34 2e 35 31 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 fe 63
29/06/2022 03:10;300;-72;50;3027248;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 31 30 54 3a 32 34 2e 37 30 49 3a 32 34 2e 38 35 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 3c 39
29/06/2022 03:09;300;-72;50;3027504;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 32 30 54 3a 32 34 2e 37 30 49 3a 32 34 2e 38 35 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 1b c9
29/06/2022 03:08;300;-72;50;3026992;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 30 30 54 3a 32 34 2e 36 30 49 3a 32 34 2e 37 33 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 c6 63
29/06/2022 03:07;300;-72;49;3029296;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 31 2e 39 30 54 3a 32 34 2e 36 30 49 3a 32 34 2e 37 33 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 2e 87
29/06/2022 03:07;300;-35;25;15107009;-;-92;2c 01 28 44 61 61 02 96 23 6d fd 19 e6 83 c1 9c e7 2f 81 5c 18
29/06/2022 03:06;300;-72;50;3027248;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 31 30 54 3a 32 34 2e 37 30 49 3a 32 34 2e 38 35 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 3c 39
29/06/2022 03:05;300;-72;50;3027248;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 32 2e 31 30 54 3a 32 34 2e 37 30 49 3a 32 34 2e 38 35 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 3c 39
29/06/2022 03:04;300;-72;49;3029296;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 31 2e 39 30 54 3a 32 34 2e 36 30 49 3a 32 34 2e 37 33 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 2e 87
29/06/2022 03:03;300;-72;49;3029296;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 31 2e 39 30 54 3a 32 34 2e 37 30 49 3a 32 34 2e 38 34 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 18 81
29/06/2022 03:02;300;-72;49;3028784;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 31 2e 37 30 54 3a 32 34 2e 35 30 49 3a 32 34 2e 36 32 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 92 47
29/06/2022 03:01;300;-72;49;3028784;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 31 2e 37 30 54 3a 32 34 2e 34 30 49 3a 32 34 2e 35 31 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 b4 e7
29/06/2022 03:00;300;-72;49;3029296;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 31 2e 39 30 54 3a 32 34 2e 38 30 49 3a 32 34 2e 39 35 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 0f 21
29/06/2022 02:59;300;-58;46;3682388;424%;-;2c 01 28 45 78 74 5d 48 3a 36 31 2e 38 30 54 3a 32 34 2e 35 30 49 3a 32 34 2e 36 32 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 22 28
29/06/2022 02:59;300;0;0;;-;-;2c 01 28 5b 7f 6b
29/06/2022 02:58;300;-72;49;3029296;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 31 2e 39 30 54 3a 32 34 2e 37 30 49 3a 32 34 2e 38 34 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 18 81
29/06/2022 02:57;300;-72;49;3029296;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 31 2e 39 30 54 3a 32 34 2e 38 30 49 3a 32 34 2e 39 35 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 0f 21
29/06/2022 02:56;300;-72;49;3029296;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 31 2e 39 30 54 3a 32 34 2e 38 30 49 3a 32 34 2e 39 35 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 0f 21
29/06/2022 02:55;300;-72;49;3029296;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 31 2e 39 30 54 3a 32 34 2e 37 30 49 3a 32 34 2e 38 34 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 18 81
29/06/2022 02:54;300;-72;49;3029296;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 31 2e 39 30 54 3a 32 34 2e 37 30 49 3a 32 34 2e 38 34 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 18 81
29/06/2022 02:53;300;-72;49;3029296;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 31 2e 39 30 54 3a 32 34 2e 38 30 49 3a 32 34 2e 39 35 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 0f 21
29/06/2022 02:52;300;-72;49;3028784;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 31 2e 37 30 54 3a 32 34 2e 36 30 49 3a 32 34 2e 37 33 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 8c e7
29/06/2022 02:51;300;-72;49;3029296;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 31 2e 39 30 54 3a 32 34 2e 38 30 49 3a 32 34 2e 39 35 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 0f 21
29/06/2022 02:50;255;-107;2;5417;56%;-;ff 00 28 12 02 19 67 00 6b 00 2b 02 00 15 29 00 e6 b4 1a 07 06 5e c7 a9 ff ff 67 76 a4 fa
29/06/2022 02:50;255;-107;2;5417;56%;-;ff 00 28 12 02 19 67 00 6b 00 2b 02 00 15 29 00 e6 b4 1a 07 06 5e c7 a9 ff ff 67 76 a4 fa
29/06/2022 02:50;300;-72;49;3029296;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 31 2e 39 30 54 3a 32 34 2e 38 30 49 3a 32 34 2e 39 35 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 0f 21
29/06/2022 02:49;300;-72;49;3029296;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 31 2e 39 30 54 3a 32 34 2e 38 30 49 3a 32 34 2e 39 35 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 0f 21
29/06/2022 02:48;300;-72;49;3029040;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 31 2e 38 30 54 3a 32 34 2e 36 30 49 3a 32 34 2e 37 33 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 32 17
29/06/2022 02:47;300;-72;49;3029296;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 31 2e 39 30 54 3a 32 34 2e 39 30 49 3a 32 35 2e 30 36 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 83 a7
29/06/2022 02:46;255;-85;6;1712;-;-9;ff 00 28 12 02 19 67 00 55 00 2a 06 00 06 b0 00 23 e9 1e 09 07 af 8e e5 ff ff 67 76 57 49
29/06/2022 02:46;300;-72;49;3029296;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 31 2e 39 30 54 3a 32 34 2e 37 30 49 3a 32 34 2e 38 34 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 18 81
29/06/2022 02:45;300;-72;49;3029296;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 31 2e 39 30 54 3a 32 34 2e 37 30 49 3a 32 34 2e 38 34 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 18 81
29/06/2022 02:44;300;-72;49;3029296;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 31 2e 39 30 54 3a 32 34 2e 37 30 49 3a 32 34 2e 38 34 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 18 81
29/06/2022 02:43;300;-72;49;3029040;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 31 2e 38 30 54 3a 32 34 2e 37 30 49 3a 32 34 2e 38 34 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 04 11
29/06/2022 02:42;300;-72;49;3029040;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 31 2e 38 30 54 3a 32 34 2e 38 30 49 3a 32 34 2e 39 35 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 13 b1
29/06/2022 02:41;300;-72;49;3028784;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 31 2e 37 30 54 3a 32 34 2e 38 30 49 3a 32 34 2e 39 35 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 ad 41
29/06/2022 02:40;300;-72;49;3028784;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 31 2e 37 30 54 3a 32 34 2e 37 30 49 3a 32 34 2e 38 34 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 ba e1
29/06/2022 02:39;300;-72;49;3028528;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 31 2e 36 30 54 3a 32 34 2e 38 30 49 3a 32 34 2e 39 34 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 61 1d
29/06/2022 02:37;300;-72;49;3028528;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 31 2e 36 30 54 3a 32 34 2e 38 30 49 3a 32 34 2e 39 34 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 61 1d
29/06/2022 02:36;300;-72;49;3028272;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 31 2e 35 30 54 3a 32 34 2e 36 30 49 3a 32 34 2e 37 32 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 67 4b
29/06/2022 02:35;300;-72;49;3028272;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 31 2e 35 30 54 3a 32 34 2e 38 30 49 3a 32 34 2e 39 34 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 46 ed
29/06/2022 02:34;300;-72;49;3028016;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 31 2e 34 30 54 3a 32 34 2e 38 30 49 3a 32 34 2e 39 34 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 5a 7d
29/06/2022 02:33;255;-66;8;16486;800%;-;ff 00 28 12 02 19 67 00 42 00 28 08 00 40 66 00 56 4a 3b 64 00 ba c9 e4 ff ff 67 76 62 df
29/06/2022 02:33;255;-66;8;16486;-;-75;ff 00 28 12 02 19 67 00 42 00 27 08 00 40 66 00 56 49 3b 4b 00 56 8d 90 ff ff 67 76 14 3c
29/06/2022 02:32;300;-72;49;3028016;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 31 2e 34 30 54 3a 32 34 2e 38 30 49 3a 32 34 2e 39 34 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 5a 7d
29/06/2022 02:31;300;-72;49;3028016;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 31 2e 34 30 54 3a 32 34 2e 38 30 49 3a 32 34 2e 39 34 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 5a 7d
29/06/2022 02:30;300;-72;49;3028016;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 31 2e 34 30 54 3a 32 34 2e 38 30 49 3a 32 34 2e 39 34 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 5a 7d
29/06/2022 02:29;300;-72;49;3028016;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 31 2e 34 30 54 3a 32 34 2e 38 30 49 3a 32 34 2e 39 34 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 5a 7d
29/06/2022 02:28;300;-72;49;3028016;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 31 2e 34 30 54 3a 32 34 2e 38 30 49 3a 32 34 2e 39 34 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 5a 7d
29/06/2022 02:27;300;-72;49;3028272;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 31 2e 35 30 54 3a 32 34 2e 38 30 49 3a 32 34 2e 39 34 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 46 ed
29/06/2022 02:26;300;-72;49;3028528;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 31 2e 36 30 54 3a 32 34 2e 39 30 49 3a 32 35 2e 30 35 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 4e 42
29/06/2022 02:25;300;-72;49;3028272;368%;-;2c 01 28 5b 45 78 74 5d 48 3a 36 31 2e 35 30 54 3a 32 34 2e 38 30 49 3a 32 34 2e 39 34 5b 49 6e 74 5d 48 3a 30 2e 30 30 54 3a 30 2e 30 30 50 3a 20 30 46 ed
